1||3|||6|||9||11|12||||||||20|21|22|23||25||27||29||31||33||35||37||39||41||43||45||47||||51|52
82|'09_000082'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'УК'|'отопление'|'Гкал'||'центральная'|||'150/70'|'да'||||'элеватор'|||267.46|278.0815|28.3||26.75||27.69||26.46||12.79||3.54||5.48||5.28||5.23||22.85||23.84||24.22|||0.10388||'зависимая'|1|
83|'09_000083'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'УК'|'отопление'|'Гкал'||'центральная'|||'150/70'|'да'||||'элеватор'|||211.36|218.997|20.95||19.87||19.99||19.69||9.58||1.2||3.16||2.87||3.37||17.29||17.41||17.36|||0.0902||'зависимая'||
84|'09_000084'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'УК'|'отопление'|'Гкал'||'центральная'|||'150/70'|'да'||||'элеватор'|||352.31|372.207|93.21||43.59||44.56||32.12||28.82||7.06||6.25||6.22||9.65||31.33||36.31||58.82|||0.14865||'зависимая'|1|
85|'09_000085'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'УК'|'отопление'|'Гкал'||'центральная'|||'150/70'|'да'||||'элеватор'|||1068.9|1122.7805|179.05||162.66||158.42||118.72||69.26||15.21||11.62||15.25||19.87||89.73||103.83||133.99|||0.35007||'зависимая'|1|
86|'09_000086'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'УК'|'отопление'|'Гкал'|2|'центральная'|||'150/70'|'да'||||'элеватор'|||2904.22|3052.11|478.13||445.5||437.69||328.78||195.18||48.25||35.32||57.43||58.06||257.03||282.49||333.94|||0.69973||'зависимая'|2|
87|'09_000087'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'УК'|'отопление'|'Гкал'||'центральная'|||'150/70'|'да'||||'элеватор'|||1931.49|2028.8095|324.34||292.18||286.27||216.34||127.13||31.75||20.9||31.95||36.85||160.6||182.9||235.18|||0.68563||'зависимая'|1|
88|'09_000088'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'УК'|'отопление'|'Гкал'||'центральная'|||'150/70'|'да'||||'элеватор'|||611.96|636.9365|52.88||60.73||85.16||62.71||37.76||9.35||5.54||7.61||9.25||52.76||53.7||62.08|||0.29043||'зависимая'||
89|'09_000089'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'УК'|'отопление'|'Гкал'|1|'центральная'|||'150/70'|'да'||||'элеватор'|||1452.34|1527.435|252.95||223.98||216.9||162.42||97.77||25.05||17.19||24.97||30.57||126.36||137.87||185.87|||0.6173||'зависимая'|1|
90|'09_000090'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'УК'|'отопление'|'Гкал'|1|'центральная'|||'150/70'|'да'||||'элеватор'|||792.21|826.2795|102.27||77.18||104.81||80.63||51.56||15.12||8.88||12.27||15.12||67.15||68.45||77.95|||0.34425||'зависимая'|1|
91|'09_000091'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'УК'|'отопление'|'Гкал'|2|'центральная'|||'150/70'|'да'||||'элеватор'|||1815.09|1899.677|273.29||238.9||254.22||183.21||112.03||33.87||23.52||33.16||38.76||134.74||156.63||209.41|||0.67168||'зависимая'|2|
92|'09_000092'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'УК'|'отопление'|'Гкал'|1|'центральная'|||'150/70'|'да'||||'элеватор'|||527.35|555.956|89.68||83.31||83.27||65.2||41.56||13.89||8.47||11.38||14.05||45.98||50.35||64.98|||0.30054||'зависимая'|1|
93|'09_000093'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'УК'|'отопление'|'Гкал'|1|'центральная'|||'150/70'|'да'||||'элеватор'|||296.24|311.4375|50.07||47.23||47.16||33.86||18.67||5.94||2.12||3.12||4.42||23.49||28.88||38.99|||0.14961||'зависимая'|1|
94|'09_000094'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'УК'|'отопление'|'Гкал'|1|'центральная'|||'150/70'|'да'||||'элеватор'|||326.74|337.7765|52.19||49.81||47.23||22.73||0||0||0||0||0||13.46||15.22||20.09|||0.1099||'зависимая'|1|
95|'09_000095'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'УК'|'отопление'|'Гкал'|1|'центральная'|||'150/70'|'да'||||'элеватор'|||814.07|856.34|143.14||127.27||127.3||94.71||49.68||15.75||7.87||11.92||14.85||64.11||81.78||107.02|||0.30031||'зависимая'|1|
96|'09_000096'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'УК'|'отопление'|'Гкал'|1|'центральная'|||'150/70'|'да'||||'элеватор'|||694.94|729.3895|114.07||101.86||99.31||75.73||46.13||13.71||7.39||10.29||12.39||57.14||64.82||86.15|||0.25671||'зависимая'|1|
97|'09_000097'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'УК'|'отопление'|'Гкал'|1|'центральная'|||'150/70'|'да'||||'элеватор'|||1194.6|1255.185|201.86||184.71||178.41||133.52||77.65||19.86||13.04||17.49||21.94||104.23||111.96||147.03|||0.47825||'зависимая'||
98|'09_000098'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'УК'|'отопление'|'Гкал'|1|'центральная'|||'150/70'|'да'||||'элеватор'|||761.42|795.8555|122.97||105.34||104.55||78.46||47.56||12.91||6.35||10.53||13.7||50.61||60.26||75.47|||0.29063||'зависимая'|1|
99|'09_000099'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'УК'|'отопление'|'Гкал'|1|'центральная'|||'150/70'|'да'||||'элеватор'|||462.78|485.4775|71.89||64.88||61.54||46.3||27.74||8.53||5.1||7.6||8.23||41.73||47.69||62.72|||0.17046||'зависимая'|1|
100|'09_000100'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'УК'|'отопление'|'Гкал'|1|'центральная'|||'150/70'|'да'||||'элеватор'|||445.62|469.2755|86.65||72.7||64.44||48.56||29.81||8.26||5.64||8.02||10.2||39.9||43.39||55.54|||0.17701||'зависимая'|1|
101|'09_000101'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'УК'|'отопление'|'Гкал'||'центральная'|||'150/70'|'да'||||'элеватор'|||217.75|232.591|56.05||46.49||41.59||29.96||17.97||4.42||3.24||4.45||5.25||24.94||27.06||35.4|||0.12065||'зависимая'||
102|'09_000102'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'УК'|'отопление'|'Гкал'|1|'центральная'|||'150/70'|'да'||||'элеватор'|||1461.23|1525.384|162.33||188.6||187.57||183.95||91.91||27.35||20.08||27.98||35.02||111.46||122.42||124.41|||0.45255||'зависимая'||
103|'09_000103'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'УК'|'отопление'|'Гкал'|1|'центральная'|||'150/70'|'да'||||'элеватор'|||947.67|1007.434|200.71||184.67||179.77||133.37||75.63||20.82||13.7||18.26||22.65||105.17||106.22||134.31|||0.44843||'зависимая'|1|
104|'09_000104'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'УК'|'отопление'|'Гкал'|1|'центральная'|||'150/70'|'да'||||'элеватор'|||380.29|399.27|70.03||62.95||62.98||45.12||25.26||5.01||3.53||4.56||6.62||26.62||29.15||37.77|||0.14759||'зависимая'|1|
105|'09_000105'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'УК'|'отопление'|'Гкал'|1|'центральная'|||'150/70'|'да'||||'элеватор'|||562.33|592.836|102.45||90.74||90.45||67.23||39.22||9.28||5.93||8.68||11.52||51.63||58.05||74.94|||0.21501||'зависимая'|1|
106|'09_000106'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'УК'|'отопление'|'Гкал'||'центральная'|||'150/70'|'да'||||'элеватор'|||485.5|503.6955|58.05||52.98||51.86||41.62||25.33||7.74||5.03||6.83||8.43||28.66||33.71||43.67|||0.18693||'зависимая'||
107|'09_000107'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'УК'|'отопление'|'Гкал'|1|'центральная'|||'150/70'|'да'||||'элеватор'|||398.98|416.9715|57.57||53.49||52.22||38.79||22.7||5.91||4.58||6.68||7.54||31.87||34.08||44.4|||0.14879||'зависимая'|1|
108|'09_000108'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'УК'|'отопление'|'Гкал'|1|'центральная'|||'150/70'|'да'||||'элеватор'|||1217.52|1280.0355|201.92||194.65||183.24||138.92||76.31||14.35||16.02||9.18||19.02||111.7||123.53||161.47|||0.42148||'зависимая'|1|
109|'09_000109'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'УК'|'отопление'|'Гкал'|1|'центральная'|||'150/70'|'да'||||'элеватор'|||218.84|234.51|53.06||49.21||48.18||35.03||19.51||3.19||3.19||3.57||4.58||26.34||29.1||38.44|||0.16001||'зависимая'|1|
110|'09_000110'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'УК'|'отопление'|'Гкал'|1|'центральная'|||'150/70'|'да'||||'элеватор'|||877.7|921.4085|149.51||133.24||129.65||97.06||55.48||14.09||9.38||14.55||16.69||78.62||76.03||99.87|||0.32197||'зависимая'|1|
111|'09_000111'|||||||||||||||||||1942.7|1987.787|197.76||197.76||197.08||194.5||64.6||1.4||2.31||2.4||43.66||0.27|||||||0.78814||||
112|'09_000112'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'УК'|'отопление'|'Гкал'|1|'центральная'|||'150/70'|'да'||||'элеватор'|||1347.98|1410.655|198.96||188.67||188.5||137.8||83.02||19.3||14.86||17.9||23.67||97.65||122.36||160.81|||0.52982||'зависимая'|1|
113|'09_000113'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'УК'|'отопление'|'Гкал'|1|'центральная'|||'150/70'|'да'||||'элеватор'|||701.84|739.4155|124.98||112.85||109.66||82.35||48.95||11.95||8.04||11.83||14.1||61.93||71.83||93.04|||0.28002||'зависимая'|1|
114|'09_000114'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'УК'|'отопление'|'Гкал'||'центральная'|||'150/70'|'да'||||'элеватор'|||189.37|199.387|30.65||28.01||26.89||21.55||13.91||4.17||2.53||5.17||6.37||17.65||19.61||23.83|||0.07337||'зависимая'||
115|'09_000115'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'УК'|'отопление'|'Гкал'||'центральная'|||'150/70'|'да'||||'элеватор'|||189.03|200.4585|30.65||27.98||26.88||21.52||13.93||4.15||2.51||5.14||34.8||17.62||19.57||23.82|||0.07024||'зависимая'||
116|'09_000116'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'УК'|'отопление'|'Гкал'||'центральная'|||'150/70'|'да'||||'элеватор'|||1014.84|1065.055|160.01||146.4||142.01||111.92||68.32||20.52||13.76||18.54||23.22||83.45||94.11||122.04|||0.37507||'зависимая'|1|
117|'09_000117'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'УК'|'отопление'|'Гкал'|1|'центральная'|||'150/70'|'да'||||'элеватор'|||719.83|751.957|105.96||93.71||92.01||70.06||40.85||10.49||7.54||10.63||13.38||55.97||61.86||80.08|||0.24311||'зависимая'|1|
118|'09_000118'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'УК'|'отопление'|'Гкал'||'центральная'|||'150/70'|'да'||||'элеватор'|||345.39|380.702|113.8||105.63||104.57||77.62||43.92||9.82||9.65||11.45||14.79||60.02||65.94||89.03|||0.09627||'зависимая'||
119|'09_000119'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'УК'|'отопление'|'Гкал'|1|'центральная'|||'150/70'|'да'||||'элеватор'|||434.64|434.64|||||||||0||0||0||0||0|||||||||0.21945||'зависимая'|1|
120|'09_000120'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'УК'|'отопление'|'Гкал'||'центральная'|||'150/70'|'да'||||'элеватор'|||246.05|256.593|24.99||23.73||25.46||22.64||12.02||4.67||6.76||7.17||11.06||23.55||23.48||25.33|||0.10984||'зависимая'||
121|'09_000121'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'УК'|'отопление'|'Гкал'|1|'центральная'|||'150/70'|'да'||||'элеватор'|||527.14|554.7475|93.8||79.54||87.7||57.6||37.77||11.05||7.22||10.08||11.54||49.38||49.59||56.88|||0.20376||'зависимая'||
122|'09_000122'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'УК'|'отопление'|'Гкал'||'центральная'|||'150/70'|'да'||||'элеватор'|||190.31|199.133|30.07||26.37||26.1||19.19||10.69||2.38||1.73||2.42||2.97||15.34||16.96||22.24|||0.07182||'зависимая'||
123|'09_000123'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'УК'|'отопление'|'Гкал'||'центральная'|||'150/70'|'да'||||'элеватор'|||169.19|177.1575|27.8||24.2||24.07||17.21||9.27||1.81||1.33||1.87||2.26||13.89||15.34||20.3|||0.0675||'зависимая'||
124|'09_000124'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'УК'|'отопление'|'Гкал'||'центральная'|||'150/70'|'да'||||'элеватор'|||861.81|880.9115|58.1||51.67||54.88||42.35||26.44||8.15||6.3||7.58||10.17||33.75||36.05||46.59|||0.34641||'зависимая'|1|
125|'09_000125'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'УК'|'отопление'|'Гкал'|1|'центральная'|||'150/70'|'да'||||'элеватор'|||673.82|688.6755|43.87||39.17||41.46||32.56||20.88||7.45||6.82||7.67||8.4||25.8||27.6||35.43|||0.25782||'зависимая'|1|
126|'09_000126'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'УК'|'отопление'|'Гкал'||'центральная'|||'150/70'|'да'||||'элеватор'|||2563.59|2724.8585|389.33||388.43||388.05||389.06||184.69||55.35||90.66||89.12||91.9||387.32||385.82||385.64|||1.10757||'зависимая'|3|
127|'09_000127'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'УК'|'отопление'|'Гкал'||'центральная'|||'150/70'|'да'||||'элеватор'|||167.43|175.29|26.99||23.58||23.37||16.96||9.25||2.05||1.47||2.08||2.63||13.73||15.14||19.95|||0.06531||'зависимая'||
128|'09_000128'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'УК'|'отопление'|'Гкал'||'центральная'|||'150/70'|'да'||||'элеватор'|||283.32|297.7895|48.81||44.02||42.54||31.54||18.55||4.55||3.03||4.27||5.42||24.46||27.02||35.18|||0.11604||'зависимая'||
129|'09_000129'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'УК'|'отопление'|'Гкал'||'центральная'|||'150/70'|'да'||||'элеватор'|||225.01|236.176|35.7||32.74||32.22||24.16||14.75||4.05||3.22||3.95||4.96||18.88||20.85||27.84|||0.082||'зависимая'||
130|'09_000130'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'УК'|'отопление'|'Гкал'||'центральная'|||'150/70'|'да'||||'элеватор'|||366.6|384.9085|62.78||56.97||55.26||40.57||22.32||5.48||3.02||4.54||5.26||30.89||34.06||45.02|||0.1369||'зависимая'||
131|'09_000131'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'УК'|'отопление'|'Гкал'|1|'центральная'|||'150/70'|'да'||||'элеватор'|||730.28|767.3205|119.32||109.05||104.28||81.32||50.36||15.1||9.88||14.02||18.21||62.18||68.88||88.21|||0.27222||'зависимая'|1|
132|'09_000132'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'УК'|'отопление'|'Гкал'||'центральная'|||'150/70'|'да'||||'элеватор'|||114.8|120.002|15.27||14.62||13.97||10.8||8.56||3.26||2.45||3.6||1.78||8.2||9.22||12.31|||0.04618||'зависимая'||
133|'09_000133'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'УК'|'отопление'|'Гкал'|1|'центральная'|||'150/70'|'да'||||'элеватор'|||768.33|803.8965|104.23||99.8||95.2||74.14||58.67||22.94||16.52||24.89||13.1||56.3||63.51||82.03|||0.32411||'зависимая'|1|
134|'09_000134'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'УК'|'отопление'|'Гкал'|1|'центральная'|||'150/70'|'да'||||'элеватор'|||1275.47|1334.1585|185.4||164.13||159.78||116.37||73.49||16.29||12.41||17.8||22.77||113.78||134.04||157.51|||0.4427||'зависимая'|1|
135|'09_000135'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'УК'|'отопление'|'Гкал'|1|'центральная'|||'150/70'|'да'||||'элеватор'|||1150.16|1203.3865|178.93||155.41||150.18||114.5||69.87||17.27||11.43||18.52||23.84||90.55||103.12||130.91|||0.4427||'зависимая'|1|
136|'09_000136'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'УК'|'отопление'|'Гкал'|1|'центральная'|||'150/70'|'да'||||'элеватор'|||1026.52|1080.044|170.39||157.05||146.88||109.54||72.43||21.46||14.19||21.73||23.84||97.39||106.97||128.61|||0.44146||'зависимая'|1|
137|'09_000137'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'УК'|'отопление'|'Гкал'|1|'центральная'|||'150/70'|'да'||||'элеватор'|||919.36|959.922|130.82||118.28||111.78||82.02||56.75||17.62||15.4||17.08||21.95||67.97||76.5||95.07|||0.33702||'зависимая'|1|
138|'09_000138'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'УК'|'отопление'|'Гкал'|1|'центральная'|||'150/70'|'да'||||'элеватор'||||66.581|206.08||191.26||184.52||143.99||85.09||42.72||21.6||24.07||29.58||105.21||115.24||182.26|||0.61891||'зависимая'|1|
139|'09_000139'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'УК'|'отопление'|'Гкал'|2|'центральная'|||'130/70'|'да'||||'элеватор'|||2594.78|2698.9605|323.17||298.9||291.66||228.69||145.49||58.73||41.67||48.96||57.13||176.09||192.65||220.47|||0.79491||'зависимая'|2|
140|'09_000140'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'УК'|'отопление'|'Гкал'|2|'центральная'|||'130/70'|'да'||||'элеватор'|||3396.93|3548.911|467.91||453.9||424.9||339.53||216.05||48.63||65.4||80.16||83.19||252.66||272.71||334.58|||1.06364||'зависимая'|2|
141|'09_000141'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'УК'|'отопление'|'Гкал'|2|'центральная'|||'130/70'|'да'||||'элеватор'|||2979.22|3097.925|374.7||345.34||340.75||263.97||150.06||42.31||42.98||50.15||50.17||207.35||225.12||281.2|||1.00052||'зависимая'|2|
142|'09_000142'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'УК'|'отопление'|'Гкал'|1|'центральная'|||'150/70'|'да'||||'элеватор'|||1116.48|1178.6645|170.64||154.43||149.68||114.22||73.82||18.18||11.68||180||26.51||99.06||109.79||135.68|||0.4427||'зависимая'|1|
143|'09_000143'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'УК'|'отопление'|'Гкал'|1|'центральная'|||'150/70'|'да'||||'элеватор'|||1148.15|1203.284|176.26||159.55||154.42||120.07||74.73||18.03||12.21||18.83||24.12||97.24||109.69||137.53|||0.4427||'зависимая'|1|
144|'09_000144'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'УК'|'отопление'|'Гкал'|1|'центральная'|||'150/70'|'да'||||'элеватор'|||1074.5|1130.327|191.58||170.26||166.11||121.88||73.56||17.06||10.73||15.59||20.92||94.5||105.36||128.99|||0.43586||'зависимая'|1|
145|'09_000145'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'УК'|'отопление'|'Гкал'|1|'центральная'|||'150/70'|'да'||||'элеватор'|||728.22|838.52|362.02||334.94||324.24||243.5||141.58||42.4||22.15||31.25||37.81||185.57||206.39||274.15|||0.2749||'зависимая'|1|
146|'09_000146'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'УК'|'отопление'|'Гкал'|1|'центральная'|||'150/70'|'да'||||'элеватор'|||493.45|520.1705|89.14||82.38||80.88||60.06||33.42||7.6||5.49||5.72||8.29||48.24||52.89||60.3|||0.20731||'зависимая'|1|
147|'09_000147'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'УК'|'отопление'|'Гкал'|1|'центральная'|||'150/70'|'да'||||'элеватор'|||1448.37|1504.792|192.72||175.88||171.45||128.9||76.53||18.72||11.43||19.91||16.18||83.8||88.47||144.45|||0.44527||'зависимая'|1|
148|'09_000148'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'УК'|'отопление'|'Гкал'|1|'центральная'|||'150/70'|'да'||||'элеватор'|||171.94|181.3225|32.76||30.04||28.88||21.65||11.25||1.67||1.14||1.52||1.89||15.71||18.73||22.41|||0.08559||'зависимая'||
149|'09_000149'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'УК'|'отопление'|'Гкал'|1|'центральная'|||'150/70'|'да'||||'элеватор'|||450.25|487.2285|108.76||108.24||98.86||76.71||119.71||10.76||15.07||5.84||6.33||53.1||58.03||78.16|||0.03419||'зависимая'|1|
150|'09_000150'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'УК'|'отопление'|'Гкал'|1|'центральная'|||'150/70'|'да'||||'элеватор'|||469.59|514.7045|151.59||140.65||137.72||101.45||54.66||10.6||2.91||6.59||13.17||81.22||86.72||115.01|||0.78312||'зависимая'||
151|'09_000151'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'УК'|'отопление'|'Гкал'|1|'центральная'|||'150/70'|'да'||||'элеватор'|||150.2|157.239|22.77||21.27||20.51||15.58||8.82||3.34||1.05||1.55||2.21||12.77||13.35||17.56|||0.07243||'зависимая'|1|
152|'09_000152'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'УК'|'отопление'|'Гкал'||'центральная'|||'150/70'|'да'||||'элеватор'|||100|105.329|18.44||16.93||16.52||11.57||5.79||1.61||0.5||0.75||1.05||9.64||10.08||13.7|||0.0624||'зависимая'||
153|'09_000153'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'УК'|'отопление'|'Гкал'|1|'центральная'|||'150/70'|'да'||||'элеватор'|||431.21|458.266|88.58||83.7||79.57||58.67||32.48||8.15||5.55||7.9||10.19||46.03||51.23||69.07|||0.23334||'зависимая'|1|
154|'09_000154'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'УК'|'отопление'|'Гкал'|1|'центральная'|||'150/70'|'да'||||'элеватор'|||397.12|414.456|58.31||52.51||52.46||39.59||22.24||3.56||3.15||3.97||4.6||30.09||33.27||42.97|||0.18138||'зависимая'||
155|'09_000155'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'УК'|'отопление'|'Гкал'||'центральная'|||'150/70'|'да'||||'элеватор'||||537.6535|90.52||81.68||79.76||34.38||21.4||9.09||6.31||8.73||9.88||113.21||51.15||66.96|||0.09759||'зависимая'||
156|'09_000156'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'УК'|'отопление'|'Гкал'||'центральная'|||'150/70'|'да'||||'элеватор'|||699.67|740.3645|141.04||124.37||122.12||90.75||52.93||12.14||7.62||11.19||12.23||60.77||77.56||101.17|||0.32646||'зависимая'|1|
157|'09_000157'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'УК'|'отопление'|'Гкал'|1|'центральная'|||'150/70'|'да'||||'элеватор'|||913.72|961.1805|199.59||178.2||173.1||37.63||21.32||17.67||9.98||14.93||17.54||28.88||108.53||141.84|||0.3276||'зависимая'|1|
158|'09_000158'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'УК'|'отопление'|'Гкал'|1|'центральная'|||'150/70'|'да'||||'элеватор'|||384.51|402.3955|58.53||53.05||52.16||40.79||23.82||6.77||4.45||6.03||7.38||28.27||33.2||43.26|||0.19312||'зависимая'||
159|'09_000159'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'УК'|'отопление'|'Гкал'|1|'центральная'|||'150/70'|'да'||||'элеватор'|||351.92|373.4275|75.77||66.45||65.53||47.66||27.37||5.75||3.68||5.33||5.71||32.1||40.93||53.87|||0.17859||'зависимая'||
160|'09_000160'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'УК'|'отопление'|'Гкал'||'центральная'|||'150/70'|'да'||||'элеватор'|||1096.57|1178.1425|281.92||254.59||250.15||186.8||103.4||21.94||14.73||20.49||23.45||137.03||150.01||186.94|||0.46673||'зависимая'|1|
161|'09_000161'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'УК'|'отопление'|'Гкал'|1|'центральная'|||'150/70'|'да'||||'элеватор'|||441.6|465.6895|75.6||69.3||66.3||49.97||30.45||9.84||6.65||10.61||10.35||41.16||47.97||63.59|||0.23198||'зависимая'|1|
162|'09_000162'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'УК'|'отопление'|'Гкал'|1|'центральная'|||'150/70'|'да'||||'элеватор'|||421.18|421.18|||||||||0||0||0||0||0|||||||||0.19449||'зависимая'|1|
163|'09_000163'|'ГУП ТЭК СПб'|'ИТП'|'открытая'|'УК'|'отопление'|'Гкал'||'центральная'|||'150/70'|'да'||||'элеватор'|||173.89|191.1265|59.05||54.41||52.51||42.72||26||5.15||3.44||4.76||5.98||23.59||29.49||37.63|||0.12953||'зависимая'||
